Ph,Turbidity,Temperature,Conductivity,Label
7.55,584.3812064,24.78321045,375.4127481,1
7.57,738.3909214,15.64000263,319.1248093,1
6.53,609.4096858,28.6957938,340.279867,1
6.82,771.854892,17.88883243,325.6747286,1
6.99,481.1695959,11.78684702,309.7473234,1
7.48,520.0500086,28.06710706,341.6848392,1
7.06,453.940991,12.20141902,290.2558463,1
7,768.3982756,24.41900365,290.5037026,1
7.67,633.8457888,29.88803512,395.0750269,1
6.59,730.7544763,18.19458935,283.4065491,1
7.22,473.8271475,14.12518295,277.1452763,1
7.9,642.6232142,14.89995078,388.0031229,1
6.65,697.4338551,11.34515993,391.1211538,1
7.07,528.5470303,18.22163615,280.9152599,1
7.29,797.7792137,23.54794319,380.5731977,1
7.38,512.4342319,14.62416423,331.039285,1
7.92,525.6948026,21.72822138,272.0908456,1
8.33,689.9597842,23.64701399,348.868204,1
7.81,479.6887042,21.63735439,334.1010989,1
7.92,471.5561982,17.75796727,290.2862055,1
7.61,594.8739261,28.76016534,385.6563569,1
6.66,568.6451039,24.93117516,267.6386963,1
7.14,505.8193215,29.89615507,377.6339107,1
8.28,440.9737094,17.96830609,335.9754112,1
6.57,589.7550918,25.12903653,398.4691654,1
7.79,579.409711,20.86660926,344.5020683,1
7.3,676.5620956,23.82664725,356.3951964,1
6.66,629.3673016,10.10238612,348.009643,1
6.98,584.9997274,16.10279237,258.1703924,1
7.95,618.0746044,14.76125791,351.9908987,1
7.45,485.6379978,29.59797484,374.6518688,1
7.11,611.4665003,10.39071985,371.2778718,1
8.03,436.5101325,16.79225381,278.8449327,1
7.02,796.0647049,24.70219943,265.6090411,1
6.95,757.594769,26.24323736,332.8622812,1
6.77,489.5353009,14.59406142,341.8073216,1
7.07,559.6421697,19.27628004,376.497203,1
6.88,720.2920305,17.11006346,307.6452855,1
8.27,622.892165,27.63709101,350.756699,1
8.48,668.9138216,21.52555905,261.4902067,1
7.2,705.5276919,11.46346125,369.8222658,1
6.69,716.912621,22.14386302,347.1415887,1
7.34,572.3277149,27.68170017,284.4522559,1
8.22,541.2349873,26.191585,258.9207226,1
7.03,668.8452487,12.3326717,256.9736128,1
7.35,404.8414576,18.50669561,335.517785,1
8.27,798.3277938,22.28107093,255.014513,1
6.92,598.78791,16.50959031,355.8155351,1
7.95,489.4839396,16.95376357,335.3897575,1
6.56,424.4898557,13.2714775,279.4086954,1
8.06,702.5478355,21.17674388,330.2711216,1
7.11,581.487327,17.13229206,355.4824652,1
7.44,560.6210776,20.30345165,268.2182155,1
7.13,443.6925909,21.50270265,388.0610857,1
7.5,439.2798192,20.99118307,304.2063358,1
7.01,753.7095887,26.34420502,339.9045218,1
7.36,610.7968001,20.70561921,356.5916774,1
6.84,411.9946226,15.03742837,312.8249151,1
6.62,745.2808126,24.84086274,378.2565328,1
8.27,654.9906424,29.4060795,314.4075309,1
8.03,530.7008072,13.791716,355.1822573,1
6.63,545.3067451,26.07358387,329.5094984,1
7.1,563.8079573,18.84673687,338.2861148,1
7.99,750.844521,12.4368923,335.2393286,1
8.09,764.0405696,14.77381762,368.5242673,1
6.62,599.6618438,12.44215471,396.4005955,1
7.04,649.3980063,11.85583258,331.3013838,1
7.37,586.2848894,24.69257234,341.5047065,1
6.98,753.8224788,23.85821083,388.9109714,1
6.61,602.3962276,25.12392214,253.3560587,1
6.96,572.0133637,19.71362085,382.8101856,1
8.08,732.3523114,24.59063143,278.2993939,1
6.64,607.5107295,22.30500884,380.7033112,1
8.1,589.8359479,29.95637914,291.9955639,1
7.37,701.8598419,26.83763806,325.0049357,1
8.23,434.1576861,15.63856867,387.7324908,1
7.66,702.1273606,17.18121623,396.5744855,1
8.33,497.1319888,29.36284825,395.4740144,1
7.13,599.1327032,19.18085133,318.8730912,1
6.76,741.6793773,17.59698358,373.3756156,1
8.09,547.6853724,19.23245804,367.5485033,1
7.23,547.6011703,19.15140993,299.0570312,1
6.57,455.1908988,19.70216881,339.7656758,1
8.25,601.1847756,21.18619962,344.806337,1
7.61,509.3092925,14.65261329,371.6565903,1
7.39,794.514588,19.08007293,352.0152012,1
7.53,485.5063536,29.8346632,332.3748236,1
7.55,640.0981318,13.73136881,386.0616222,1
8.41,759.0150685,15.20279593,263.105331,1
7.64,487.0074447,27.92129117,398.8181327,1
7.81,490.9398144,15.39944729,304.244503,1
8.37,673.3617344,14.01507772,265.9462223,1
6.58,793.8753818,20.60806607,268.5874971,1
7.69,432.0679471,29.07252414,362.4126804,1
8.09,535.1871243,10.12787187,299.1972373,1
7.89,623.777006,20.81165309,331.5179337,1
7.67,755.1996919,17.59853275,345.9604458,1
7.42,793.3456339,23.38315962,266.7175266,1
8.27,646.1634202,29.25940491,375.6088437,1
7.56,639.6185104,13.5642991,333.5045247,1
8.4,797.0826593,15.41945325,252.8378206,1
8.29,485.1643521,23.69608051,331.3022825,1
7.68,451.8389619,25.84082255,296.6403803,1
6.99,438.9157719,26.07704543,318.126974,1
8.24,722.8631264,26.88642233,318.0777655,1
8.32,563.8369818,14.88224523,273.3375488,1
6.96,758.2368735,11.3690457,329.6502997,1
6.65,754.2057531,28.35877338,378.0933783,1
6.63,652.1747115,24.85399557,279.2514269,1
8.19,630.7127573,19.03297009,307.1807546,1
8.46,740.5039628,25.98927513,367.2523659,1
7.88,400.0621115,19.41222246,382.7697159,1
6.88,573.516316,25.4373476,374.8918048,1
7.29,767.2960154,29.30901082,287.9378384,1
8.24,709.3994215,17.87050445,288.435211,1
6.61,648.3330818,26.66976883,255.8162031,1
7.06,689.2993788,17.18514819,321.7854301,1
6.58,763.5145968,27.678953,273.0441058,1
7.23,666.0477755,16.27174127,329.2481351,1
8.11,777.6001273,14.17994821,382.8865973,1
7.69,544.6624065,14.22437434,280.2592063,1
8.34,571.2344543,24.16115196,308.1129393,1
8.18,644.9922288,25.261989,364.1832725,1
7.55,446.6901739,10.25290407,349.4199085,1
7.24,554.9133694,29.70897288,311.3581512,1
8.04,599.7985218,20.00931175,291.0061402,1
7.89,443.2867598,19.79277572,280.7659987,1
7.16,580.0532677,21.84565712,305.4906203,1
6.58,400.6996312,12.92505025,271.1052993,1
8.4,679.4456934,16.87219148,316.7552204,1
6.68,447.0397227,17.76076457,393.5924371,1
8.24,686.9635522,19.80305324,370.4854017,1
7.63,786.9040622,13.20245285,320.1279863,1
7.82,524.1920544,23.39445138,373.800443,1
6.55,568.4034858,18.6121445,254.4164495,1
7.2,538.7833053,21.01347143,297.8023553,1
8.25,400.1599365,17.92304071,267.0693909,1
8.27,738.4655734,26.64637698,347.4924891,1
6.55,440.5484144,22.56472113,358.7675974,1
8.08,781.5858467,19.50266177,290.2490159,1
8.1,627.3971476,16.08021878,382.5254924,1
6.76,616.76537,16.03974833,362.1476355,1
6.82,597.1269797,19.03909965,365.9343573,1
7.98,436.0809164,24.71035933,380.9593213,1
7.38,449.5524553,13.01134612,375.3007511,1
8.28,658.2995125,23.5493284,250.1822328,1
6.7,664.1228234,22.06123246,253.9646154,1
7.24,608.8052927,21.99432073,331.2185684,1
7.09,719.3916876,27.45440762,273.0526912,1
6.92,571.2667497,17.07577655,314.3739351,1
8.25,471.4848358,17.69891993,362.9290146,1
7.61,429.7477708,16.81675384,331.9591469,1
7.83,577.3428879,11.82577759,284.2168812,1
7.92,685.1984756,10.34770831,384.1819571,1
6.8,419.0178478,12.56729294,377.530234,1
7.91,759.1971092,19.80484296,264.2386213,1
8.44,625.9760384,24.78730662,397.7755409,1
6.79,587.9925323,22.08637256,311.9783405,1
8.05,421.877293,17.46057851,342.1226302,1
7.5,655.0580502,29.13949284,319.2968207,1
6.81,744.6022812,10.18160184,353.356755,1
7.61,756.7393304,19.00721922,352.0040381,1
6.66,725.1619888,28.4822224,387.6777301,1
7.41,437.4892161,15.97566186,260.3726633,1
7.75,492.5764694,27.32514462,335.7911102,1
6.81,461.0117718,25.60162331,336.7008693,1
7.15,494.0865704,22.59914095,336.4337189,1
7.53,785.3584518,26.62982446,369.7968157,1
7.94,640.4181393,24.76660507,310.1729425,1
7.17,509.2855524,25.30461954,302.3542203,1
7.31,589.0788607,13.45179256,302.5887588,1
7.13,551.9102309,29.48485428,302.4678733,1
7.98,430.479306,25.51240224,371.9875828,1
7.93,425.7146135,29.17571537,342.0869161,1
7.23,548.5520158,27.24484096,255.6602803,1
6.62,704.5854569,12.90348892,268.4113977,1
7.82,643.7783105,11.02210786,339.3619325,1
7.68,564.5313517,14.8360535,278.1967251,1
6.65,610.4792728,12.90263681,357.157742,1
7.94,447.3812184,26.0145627,359.6309358,1
8.22,652.7719033,10.0886032,265.373235,1
7.87,774.975416,19.73823199,262.7052999,1
7.43,461.5129672,12.22522403,256.6528865,1
8.09,499.6662744,16.84459375,374.6424912,1
6.93,474.7145458,20.78315063,304.7643955,1
7.18,471.0959156,22.01444869,314.0911372,1
7.55,784.2794836,27.03486971,388.3007697,1
8.39,755.2199017,21.56605842,286.4735767,1
7.23,489.453565,20.75392825,252.7088205,1
8.38,605.544834,23.92751299,315.4166977,1
8.48,529.7868989,24.72249237,393.6011141,1
7.09,549.2198168,24.72174743,367.2863687,1
8.11,498.3918209,27.46935507,295.0301111,1
7.01,455.5629009,25.43835381,373.2000605,1
8.05,436.7670087,19.48580538,391.6033421,1
7.2,707.9049398,11.56133991,308.4266952,1
8.05,467.4280969,10.15099375,382.7054585,1
7.15,529.1761776,27.33571321,277.0112533,1
6.98,500.2248622,13.55667209,311.5876058,1
8.35,789.8524359,28.72117731,261.7931396,1
7.48,401.5015116,23.85944542,308.0997914,1
7.01,543.432443,10.78751675,280.4223544,1
6.93,762.165138,27.47385092,270.5666675,1
8.06,718.2417449,26.18407423,379.5553226,1
6.99,734.185465,21.17256545,260.2036728,1
6.9,662.8614927,26.29259853,261.1495657,1
8.41,624.2627668,19.01762407,388.87121,1
7.82,509.7884518,23.14667191,353.4276048,1
7.73,412.2417097,14.73053397,273.3803417,1
6.59,482.3879727,29.47319304,399.7107662,1
8.17,594.5045805,19.27629326,294.8088041,1
7.85,693.7501387,22.39479483,392.7064413,1
8.06,688.7392169,15.42235304,268.1674208,1
8.3,742.2911816,16.14542816,336.4130894,1
8.02,751.217241,17.99676313,253.7371869,1
7.52,648.162545,26.10850506,395.225996,1
7.07,715.5898783,22.79946849,386.7827944,1
7.59,551.7708388,18.25554364,320.1851838,1
8.49,588.0743376,17.98154727,332.8627412,1
7.37,788.4128229,26.29168058,301.2709237,1
8.25,480.2548802,12.701849,383.2356098,1
8.32,662.6732,20.32275257,318.323846,1
6.59,650.5600427,21.37655009,331.8947393,1
7.86,400.5406982,11.4915982,398.6375975,1
7.86,498.0388214,13.37994956,317.6448248,1
8.35,587.7508118,13.8428949,274.7179255,1
7.33,559.7746357,11.51250418,394.6500909,1
8.39,457.8209121,23.99707595,267.9516208,1
7.77,712.5365343,16.58084795,369.5335452,1
8.29,454.0441811,21.81315089,370.9628023,1
7.18,492.9551802,10.52355345,296.3958144,1
7.02,466.413325,12.10097251,328.2957833,1
7.54,447.1011506,22.07216329,256.6303563,1
7.98,427.8256218,12.3996558,382.4457749,1
7.84,591.3793272,24.71404943,339.1073646,1
6.7,682.1889146,15.95033685,251.2239127,1
7.29,667.1414942,23.76835466,354.1855996,1
7.13,562.4512395,26.823763,338.4534267,1
6.6,402.5367264,24.43923038,387.415874,1
7.66,685.2565759,10.46926196,394.8487257,1
6.62,461.0903868,22.22876979,302.066303,1
7.62,535.761079,29.77375381,367.4068251,1
7.59,663.4176434,25.70002771,319.8122297,1
8.01,745.165334,10.99782255,294.1203945,1
6.92,488.1786316,22.77840995,379.2628427,1
6.61,490.5549755,18.33472747,363.1468249,1
7.75,649.2842927,16.11266559,350.4334726,1
6.62,411.4168991,19.14259648,284.3172365,1
7.46,621.6402372,21.51234941,337.2531172,1
7.11,687.1031843,10.479775,388.8554171,1
7.7,507.761574,16.93507887,300.5037012,1
6.7,504.7083017,17.050086,375.6252258,1
6.99,714.0225825,23.16733163,293.0946417,1
7.39,549.8759478,14.51525441,350.2090438,1
8.27,702.5157635,20.39035189,270.8066714,1
7.32,476.45924,15.14140299,323.1556468,1
7.53,451.6142475,26.17512674,340.5147695,1
6.82,759.1317939,13.90871039,365.5077575,1
8.18,416.5788177,13.09006134,252.2956712,1
6.65,617.8315422,26.36036804,303.6529033,1
8.12,672.3762673,23.0555723,331.2762825,1
7.43,404.15783,12.52435418,266.3782071,1
7.36,766.4868635,28.36891205,357.0013346,1
7.48,668.1663026,17.30174286,393.4707896,1
8.09,747.6505385,23.90436257,289.8088938,1
7.98,495.9390617,16.40445699,376.1681913,1
8.33,604.9719575,18.68825475,250.2496506,1
7.53,622.481759,15.19000217,371.5861103,1
7.96,509.9520783,10.74493454,289.6720138,1
7.94,633.4660015,20.38880167,337.2447545,1
8.02,478.9208853,28.72621404,355.058622,1
7.33,552.0659628,25.42942367,365.1665424,1
7.24,425.5356341,23.83697536,385.3558233,1
8.48,440.7671194,10.92301067,347.2800283,1
7.38,799.037945,28.27032567,328.9552483,1
7.9,485.3731042,19.51775803,329.7858913,1
8.37,568.1214271,22.34524665,389.0223191,1
8.45,704.625119,18.41190579,353.1647984,1
6.99,726.294754,19.21109134,325.9939358,1
8.33,508.2392065,21.86791003,373.5053061,1
6.73,473.9486886,25.56223867,399.9854809,1
7.31,484.0633921,15.67471639,250.240635,1
7.1,472.2646553,28.97349432,319.8917486,1
7.31,705.5380143,20.83784521,295.8441312,1
7.05,610.6142479,27.73783853,257.0169614,1
8.41,745.113336,11.69266922,310.5270327,1
8.21,727.3281301,24.55696226,392.0268778,1
7.63,621.9432858,26.55286361,303.7261419,1
7.72,579.3180067,20.48603696,266.3553338,1
7.31,755.5777375,19.497399,340.7805418,1
8.12,417.8496686,18.62367481,324.7790191,1
7.87,663.2698713,28.89364032,332.0684128,1
7.41,737.5567389,25.90437743,372.1676898,1
7.62,603.8531679,15.14580148,296.5186376,1
7.84,462.5872522,21.67776507,306.9981681,1
7.3,791.7064558,27.46852923,383.3968976,1
7.9,601.2724834,28.6806142,372.5006078,1
7.29,652.2991799,22.86487934,348.4464045,1
8.19,603.1740447,20.18606383,375.1421897,1
8.31,660.8929313,16.81932367,314.8541425,1
7.85,693.3511774,15.12095191,328.3416782,1
8.41,642.2885647,21.93761563,341.1552831,1
6.74,717.8585752,25.11451187,289.5570485,1
6.75,611.7947583,21.17225018,381.1234407,1
7,465.5833224,17.26017152,331.1690133,1
7.76,451.9057772,16.64418243,315.4870308,1
7.93,465.9141955,24.84210564,346.3572147,1
7.12,569.4230137,16.3103054,270.9885296,1
6.99,723.978551,17.98444477,365.4773602,1
6.72,567.6335718,25.33829495,265.2230962,1
6.86,509.3160189,29.14344779,271.2524694,1
7.06,477.2326354,18.40258989,265.5308381,1
6.69,784.8465897,29.12555548,383.2934807,1
8.03,429.725472,22.32650913,290.2916989,1
7.03,609.598597,15.40438908,278.1557567,1
8.29,695.3760009,16.97453756,329.8102448,1
8.03,591.8442817,11.1795179,361.6322523,1
7.73,423.4197088,27.96494367,329.4898814,1
8,696.4202407,25.50284358,259.3643325,1
8.19,729.4883653,24.15836708,395.1381925,1
7.56,575.2167373,19.79806787,349.9357286,1
7.73,681.6913006,25.62341504,257.6005773,1
8.16,591.2964728,13.27582089,337.5147376,1
6.8,412.5060091,23.9366099,389.1683568,1
7.08,741.6348015,26.35938009,387.9788554,1
7.17,420.2182367,26.3117683,352.0801651,1
6.54,761.7723179,24.8177501,302.1972217,1
7.19,624.0554185,18.17999253,390.1323939,1
8.26,611.5302497,24.18426938,354.1696276,1
7.75,604.415601,12.7987315,269.4593774,1
6.91,638.5275123,18.73491228,348.2359702,1
7.78,648.0748293,20.54462714,277.294944,1
7.21,619.3088883,24.71856085,371.9100967,1
7.06,643.4753888,17.16358273,348.4664046,1
6.64,483.0388885,18.8289722,397.1030647,1
7.61,669.6944729,17.86673073,392.3335768,1
8.34,750.7809554,23.67792141,297.0262715,1
7.74,706.5962797,16.99474953,251.8747146,1
7.67,529.6686163,13.86392425,264.2702517,1
7.39,521.5874967,14.82241725,315.0131104,1
7.9,605.8139178,11.55342297,388.9561383,1
6.95,676.0777742,26.19519568,368.2620619,1
8.32,505.680939,13.21851022,380.7548371,1
7.1,498.6962679,14.3293406,341.0133465,1
8.31,400.2247951,12.78667016,358.4490039,1
6.59,742.573335,13.06044051,394.7208247,1
6.77,601.7256233,18.57594027,307.379872,1
6.73,489.7502678,22.59070901,353.7352392,1
7.36,616.5406999,13.34338968,315.4072138,1
8.13,415.0084229,18.8703259,297.7959871,1
6.66,537.0435824,10.49156823,307.6499696,1
7.09,625.4556266,20.15423291,329.1135583,1
8.48,619.5192063,16.3691083,395.3688921,1
6.81,678.9749119,10.18846126,357.0382165,1
7.46,714.1631419,18.62557921,304.6338649,1
7.68,792.8531451,15.75824451,297.4658879,1
6.61,751.4965278,26.16476713,351.5975269,1
7.39,656.5064523,13.74039395,344.6769947,1
6.51,770.4791429,24.78713746,370.7818203,1
8.38,740.2206885,21.9226547,398.8864199,1
7.57,606.4983077,18.08686137,272.0551784,1
6.51,568.9326018,16.42171272,331.9889861,1
8,663.0062938,19.99036464,263.0505144,1
7.66,737.7127181,10.83582074,313.7851311,1
8.01,541.8207457,16.57371286,260.6045178,1
8.35,446.7413219,14.61275959,391.877279,1
7.12,725.8551293,26.07911694,254.9265087,1
7.41,584.3947298,15.68565996,285.0983024,1
7.88,701.5662218,15.38396252,370.5189496,1
8.12,474.5489437,19.22266873,336.0760014,1
7.26,518.6158938,25.64243135,308.7076303,1
8.03,788.0194903,17.89030799,367.0948226,1
8.14,628.410625,11.57069611,304.823562,1
7.19,609.906573,14.43856175,310.4217726,1
7.25,400.408031,26.13330693,299.7278083,1
8.45,729.7368669,26.89435464,291.8883775,1
8.19,742.0306175,27.77423606,346.3579617,1
7.79,413.099289,27.18654101,392.1219712,1
7.07,720.9476567,22.47462386,266.3854491,1
7.83,525.7193911,22.40665323,308.6974099,1
6.71,421.4164541,27.81217131,381.9836072,1
6.91,732.1329229,11.90020285,307.8903919,1
8.41,795.2148838,15.60310383,367.867408,1
8.2,456.2198837,23.35125572,384.0093598,1
7.29,498.5202386,26.65474223,300.8914598,1
7.49,787.8362446,14.78884983,374.8434464,1
6.72,749.6916506,14.39419371,368.882398,1
6.71,753.039784,26.45464247,271.9707117,1
8.17,541.97111,25.63324596,293.8705542,1
7.66,790.9418655,11.53082449,298.4408251,1
8.17,480.0294581,26.00823721,269.7680329,1
7.24,732.2829555,20.05184005,316.5899164,1
7.11,552.0136836,14.60994342,394.5159204,1
8.33,584.6729706,25.32150099,377.2159271,1
7.78,707.4749313,21.83246317,348.2339864,1
6.77,540.8148906,19.29253887,395.9155568,1
7.37,424.2156448,14.69441022,388.7014054,1
7.56,780.0643711,23.0907003,280.8450734,1
7.91,407.1036204,23.00145373,276.75359,1
7.51,775.532944,19.17269185,348.1859707,1
8.02,466.1237375,19.626398,344.858533,1
7.95,491.5670705,19.52346804,325.7689759,1
7.48,756.7575506,28.24702951,360.9248145,1
6.72,643.7839811,21.64560961,333.2912123,1
7.07,760.2177891,29.81355551,300.7903493,1
6.85,427.9289238,17.45213995,326.1532648,1
8.42,765.4046389,28.99605512,252.7270561,1
6.86,500.0078518,24.15193278,271.7366107,1
7.36,702.3146732,25.72182201,378.3938973,1
6.93,683.1302676,16.03886644,311.3940275,1
7.84,650.7748093,16.50743631,305.6730416,1
7.75,437.0647371,27.29720422,276.9976675,1
8.05,658.7386345,25.60178085,397.7468007,1
7.27,775.9650749,27.78558103,268.0888978,1
6.54,486.9143431,10.3396775,295.2473676,1
8.15,550.366929,27.06020895,297.1428542,1
8.24,413.0358974,25.09625264,335.4589082,1
8.09,686.2081186,25.09891109,346.6860192,1
6.85,517.4710577,14.0271264,353.7796171,1
7.9,650.7051384,29.98982714,363.6265156,1
7.2,784.1764355,13.54886286,319.0658334,1
8.22,660.8948216,21.68022209,312.5715724,1
7.06,418.7589996,28.47747937,328.3713202,1
7.29,457.3574668,14.58445566,379.4577963,1
6.91,429.7097138,14.49541365,277.4174801,1
6.86,481.5951849,13.56981492,256.7908641,1
8.43,658.8572895,20.39017702,388.4330719,1
6.61,504.020956,20.72386346,304.9259527,1
6.85,567.5123805,14.61219027,342.7561832,1
8.32,445.2655489,23.81253585,349.3204535,1
7.49,453.5489303,13.04649037,328.305643,1
6.75,435.1568083,12.76064552,366.250206,1
7.76,637.1391587,14.89352268,398.4839047,1
7.47,767.8992652,16.99221112,324.3228115,1
7.93,430.990532,27.31901404,278.1776327,1
7.92,799.0980748,20.4806079,381.2126647,1
8.44,525.5178947,15.68726646,385.5141155,1
7.02,644.1958081,24.0293209,253.504575,1
6.57,520.2015009,15.25879619,306.6672307,1
8.43,780.4928148,11.20163825,319.3110531,1
6.68,492.6582942,16.02724898,294.8029906,1
8.33,734.3838723,18.58633917,381.4970031,1
8.21,431.0506062,15.55138734,324.3067411,1
7,429.6192859,13.84910696,378.1800992,1
7.86,467.4677083,25.95382254,306.2172173,1
8.39,776.9568512,23.13886604,375.4926631,1
